Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category
1408,AMD EPYC 7F32,CPU,2020-04-14,7.0,180.0,74.0,3800.0,3700.0,TSMC,AMD,,,,,23026,,2423,,180.0,127.92,8,2020,SP3,Server
1416,AMD Athlon II X2 265,CPU,2010-09-21,45.0,65.0,117.0,410.0,3300.0,Unknown,AMD,,,,15.5,1233,79.56,1344,86.7,65.0,18.97,2,2010,AM3,Desktop
1421,AMD EPYC 7251,CPU,2017-06-29,14.0,120.0,213.0,4800.0,2100.0,GF,AMD,,,,1111.0,14935,13.44,1671,1.5,120.0,124.46,8,2018,SP3,Server
1422,AMD Ryzen 9 4900HS,CPU,2020-03-07,7.0,35.0,156.0,9800.0,3000.0,TSMC,AMD,,,,,19425,,2628,,35.0,554.99,8,2020,FP6,Laptop
1434,AMD Athlon 64 X2 3800+,CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,,,566,,745,,89.0,6.36,2,2010,939,Desktop
1437,AMD Phenom II X6 1035T,CPU,2010-04-27,45.0,95.0,346.0,904.0,2600.0,Unknown,AMD,,,,108.0,2947,27.28,1231,11.4,95.0,31.02,6,2010,AM3,Desktop
1439,AMD Sempron 3400+,CPU,2005-08-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
1441,AMD Ryzen 5 PRO 1600,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3200.0,GF,AMD,,,,,10401,,1685,,65.0,160.01,6,2017,AM4,Desktop
1442,AMD Athlon 64 3200+,CPU,2004-04-27,130.0,89.0,144.0,69.0,2000.0,Unknown,AMD,,,,149.95,340,2.27,568,3.79,62.0,5.48,1,2008,AM2,Unknown
1446,AMD Athlon 64 2800+,CPU,2004-04-27,130.0,32.0,144.0,69.0,1800.0,Unknown,AMD,,,,99.99,295,2.95,375,3.75,89.0,3.32,1,2009,754,Unknown
1447,AMD Ryzen 7 3800XT,CPU,2020-07-07,7.0,105.0,74.0,3800.0,3800.0,TSMC,AMD,,,,391.65,23815,60.81,2845,7.26,105.0,226.81,8,2020,AM4,Desktop
1459,AMD Ryzen 3 4300U,CPU,2020-01-06,7.0,25.0,156.0,9800.0,2700.0,TSMC,AMD,,,,,7568,,2325,,15.0,504.52,4,2020,FP6,Laptop
1467,AMD Athlon II X4 615e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2500.0,Unknown,AMD,,,,59.0,1967,33.34,1037,17.58,45.0,43.71,4,2010,AM3,Desktop
1473,AMD Athlon XP 2200+,CPU,2001-01-01,130.0,63.0,80.0,37.0,1800.0,Unknown,AMD,,,,84.95,214,2.52,335,3.94,,,1,2009,unknown,Unknown
1474,AMD A6-9500,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3500.0,Unknown,AMD,,,,75.42,1864,24.72,1618,21.45,65.0,28.68,2,2016,AM4,Desktop
1476,AMD Ryzen 7 PRO 4750GE,CPU,2020-07-21,7.0,35.0,,,3100.0,TSMC,AMD,,,,,18550,,2709,,35.0,530.01,8,2020,AM4,Desktop
1480,AMD Athlon 64 3800+,CPU,2004-06-01,130.0,89.0,193.0,106.0,2400.0,Unknown,AMD,,,,131.01,292,2.23,461,3.52,45.0,6.5,1,2009,AM2,Unknown
1481,AMD Opteron 6272,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2100.0,Unknown,AMD,,,,583.7,5240,8.98,753,1.29,115.0,45.56,8,2011,G34,Server
1504,AMD A6-9500E,CPU,2017-07-27,28.0,35.0,246.0,1178.0,3000.0,Unknown,AMD,,,,74.45,1841,24.72,1478,19.85,35.0,52.59,2,2018,AM4,Desktop
1511,AMD Sempron 2400+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1667.0,Unknown,AMD,,,,12.99,205,15.74,321,24.72,,,1,2008,Socket A,Desktop
1512,AMD Ryzen 7 1700,CPU,2017-03-02,14.0,65.0,192.0,4800.0,3000.0,GF,AMD,,,,152.68,14628,95.81,1985,13.0,65.0,225.05,8,2017,AM4,Desktop
1513,AMD Athlon 64 3000+,CPU,2004-04-27,130.0,32.0,144.0,69.0,1800.0,Unknown,AMD,,,,20.0,303,15.13,506,25.31,89.0,3.4,1,2008,Socket 754,Desktop
1515,AMD Phenom II X6 1045T,CPU,2010-09-01,45.0,95.0,346.0,904.0,2700.0,Unknown,AMD,,,,45.0,3034,67.43,1287,28.59,95.0,31.94,6,2010,AM3,Desktop
1521,AMD Athlon XP 3100+,CPU,2003-12-01,130.0,68.0,,63.0,2200.0,Unknown,AMD,,,,,282,,431,,,,1,2009,unknown,Unknown
1522,AMD Sempron 3600+,CPU,2006-05-17,90.0,62.0,,69.0,2200.0,Unknown,AMD,,,,15.0,364,24.24,377,25.13,62.0,5.86,1,2009,AM2,Desktop
1524,AMD Ryzen 3 PRO 1200,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,,,6347,,1936,,65.0,97.65,4,2017,AM4,Desktop
1529,AMD Sempron 3400+,CPU,2006-05-17,90.0,25.0,,69.0,2000.0,Unknown,AMD,,,,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
1536,AMD Ryzen Threadripper 2920X,CPU,2018-10-03,12.0,180.0,213.0,19200.0,3500.0,GF,AMD,,,,761.0,25203,33.12,2482,3.26,180.0,140.01,12,2018,sTR4,Desktop
1548,AMD Ryzen 3 2300X,CPU,2018-08-01,14.0,65.0,210.0,4950.0,3500.0,GF,AMD,,,,178.09,7566,42.48,2364,13.28,65.0,116.4,4,2019,AM4,Desktop
1553,AMD Athlon 64 3200+,CPU,2005-05-31,90.0,67.0,156.0,154.0,2000.0,Unknown,AMD,,,,149.95,340,2.27,568,3.79,62.0,5.48,1,2008,AM2,Unknown
1554,AMD A10-7890K,CPU,2016-01-11,28.0,95.0,246.0,1178.0,4000.0,Unknown,AMD,,,,161.99,3477,21.46,1566,9.67,95.0,36.6,2,2016,FM2+,Desktop
1562,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD,,,,79.95,396,4.95,568,7.1,45.0,8.8,1,2008,AM2,Unknown
1570,AMD Sempron 2500+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1750.0,Unknown,AMD,,,,59.95,207,3.45,405,6.75,,,1,2009,Socket A,Desktop
1574,AMD Athlon 64 3500+,CPU,2004-06-01,130.0,89.0,144.0,69.0,2200.0,Unknown,AMD,,,,79.95,396,4.95,568,7.1,45.0,8.8,1,2008,AM2,Unknown
1575,AMD Ryzen 5 2400G,CPU,2018-02-12,14.0,65.0,210.0,4950.0,3600.0,GF,AMD,,,,214.0,8729,40.79,2158,10.09,65.0,134.29,4,2018,AM4,Desktop
1576,AMD Ryzen 3 3250U,CPU,2020-01-06,12.0,15.0,210.0,4940.0,2600.0,GF,AMD,,,,,3988,,1847,,15.0,265.87,2,2020,FP5,Laptop
1577,AMD Athlon II X2 260u,CPU,2009-10-20,45.0,25.0,117.0,410.0,1800.0,Unknown,AMD,,,,83.44,663,7.94,703,8.42,25.0,26.5,2,2010,AM3,Desktop
1581,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,Unknown,AMD,,,,79.99,234,2.93,375,4.69,,,1,2009,unknown,Unknown
1589,AMD Ryzen 5 3600,CPU,2019-07-07,7.0,65.0,74.0,3800.0,3600.0,TSMC,AMD,,,,153.49,17822,116.11,2576,16.78,65.0,274.18,6,2019,AM4,Desktop
1591,AMD Ryzen 5 3580U,CPU,2019-10-22,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,,,,,7846,,2125,,15.0,523.09,4,2019,FP5,Laptop
1597,AMD Ryzen Embedded V1202B,CPU,2018-02-21,14.0,15.0,210.0,4950.0,2300.0,GF,AMD,,,,,3253,,1424,,15.0,216.87,2,2018,FP5,"Laptop, Mobile/Embedded"
1610,AMD Ryzen 5 4600GE,CPU,2020-07-21,7.0,35.0,,,3300.0,TSMC,AMD,,,,,15656,,2605,,35.0,447.31,6,2020,AM4,Desktop
1619,AMD Ryzen 3 2200G,CPU,2018-02-12,14.0,65.0,210.0,4950.0,3500.0,GF,AMD,,,,124.0,6781,54.69,2060,16.61,65.0,104.33,4,2018,AM4,Desktop
1621,AMD EPYC 7F52,CPU,2020-04-14,7.0,155.0,74.0,3800.0,3500.0,TSMC,AMD,,,,3100.0,40951,13.21,2446,0.79,240.0,170.63,16,2020,SP3,Server
1634,AMD Phenom II X6 1075T,CPU,2010-09-21,45.0,125.0,346.0,904.0,3000.0,Unknown,AMD,,,,79.99,3284,41.06,1411,17.64,125.0,26.27,6,2010,AM3,Desktop
1646,AMD Athlon XP 1800+,CPU,2001-10-09,180.0,66.0,150.0,37.0,1533.0,Unknown,AMD,,,,50.95,195,3.83,301,5.9,66.0,2.96,1,2009,Socket A,Desktop
1651,AMD Athlon II X2 240,CPU,2009-07-23,45.0,65.0,117.0,410.0,2800.0,Unknown,AMD,,,,24.95,935,37.46,1027,41.18,65.0,14.38,2,2009,AM3,Desktop
1660,AMD Ryzen 3 1200,CPU,2017-07-27,14.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,,103.55,6304,60.88,1927,18.61,65.0,96.98,4,2017,AM4,Desktop
1667,AMD Sempron 2800+,CPU,2004-08-01,90.0,62.0,84.0,63.0,1600.0,Unknown,AMD,,,,29.95,243,8.11,408,13.63,62.0,3.92,1,2008,AM2,Desktop
1668,AMD Phenom II X2 B53,CPU,2009-10-01,45.0,80.0,258.0,758.0,2800.0,Unknown,AMD,,,,,1126,,1164,,80.0,14.07,2,2009,AM3,Desktop
1669,AMD Athlon II X2 255,CPU,2010-01-25,45.0,65.0,117.0,410.0,3100.0,Unknown,AMD,,,,12.55,1163,92.67,1249,99.53,65.0,17.89,2,2010,AM3,Desktop
1675,AMD Athlon 64 3300+,CPU,2004-04-27,130.0,89.0,144.0,105.0,2400.0,Unknown,AMD,,,,,375,,477,,,,1,2009,unknown,Unknown
1678,AMD Opteron 6276,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2300.0,Unknown,AMD,,,,968.46,6245,6.45,1005,1.04,115.0,54.3,8,2013,Socket G34,Server
